OPE001;04/11/2024 13:37;04/11/2024 15:35;USER002;COMPRA02;1;19;CORRECTO
OPE001;04/11/2024 13:06;04/11/2024 15:04;USER002;COMPRA01;2;-11;CORRECTO
OPE001;04/11/2024 13:18;04/11/2024 15:07;USER001;COMPRA02;3;66;FINALIZADO
OPE001;04/11/2024 13:09;04/11/2024 15:25;USER003;COMPRA01;4;144;CORRECTO
OPE001;04/11/2024 13:50;04/11/2024 15:40;USER002;COMPRA02;5;60;FINALIZADO
OPE001;04/11/2024 13:20;04/11/2024 15:00;USER001;COMPRA01;6;195;CORRECTO
OPE001;04/11/2024 13:33;04/11/2024 15:19;USER002;COMPRA02;7;118;CORRECTO
OPE001;04/11/2024 13:34;04/11/2024 15:58;USER001;COMPRA01;8;151;CORRECTO
OPE001;04/11/2024 13:04;04/11/2024 15:02;USER003;COMPRA02;9;-50;ERROR
OPE001;04/11/2024 13:16;04/11/2024 15:52;USER003;COMPRA01;10;-170;CORRECTO
